"filename", "language", "HTML", "Markdown", "JavaScript", "JSON", "PHP", "JavaScript JSX", "CSS", "XML", "Properties", "comment", "blank", "total"
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\theme\customShadows.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, -24, 0, 0, 0, -5, -4, -33
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\theme\globalStyles.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, -57, 0, 0, 0, -5, -5, -67
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\theme\overrides\Autocomplete.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, -11, 0, 0, 0, -1, -2, -14
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\theme\overrides\Backdrop.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, -15, 0, 0, 0, -1, -3, -19
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\theme\overrides\Button.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, -41, 0, 0, 0, -1, -3, -45
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\theme\overrides\Card.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, -32, 0, 0, 0, -1, -2, -35
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\theme\overrides\Input.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, -64, 0, 0, 0, -1, -3, -68
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\theme\overrides\Paper.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, -14, 0, 0, 0, -1, -2, -17
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\theme\overrides\Table.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, -12, 0, 0, 0, -1, -2, -15
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\theme\overrides\Tooltip.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, -14, 0, 0, 0, -1, -2, -17
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\theme\overrides\Typography.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, -14, 0, 0, 0, -1, -2, -17
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\theme\overrides\index.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, -22, 0, 0, 0, -2, -3, -27
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\theme\palette.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, -93, 0, 0, 0, -2, -11, -106
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\theme\shadows.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, -35, 0, 0, 0, -3, -4, -42
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\theme\typography.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, -97, 0, 0, 0, -3, -8, -108
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\utils\cssStyles.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, -78, 0, 0, 0, -7, -17, -102
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\utils\formatNumber.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, -24, 0, 0, 0, -1, -13, -38
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\utils\formatTime.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, -19, 0, 0, 0, -1, -8, -28
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\utils\setAuthToken.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, -9, 0, 0, 0, 0, -3, -12
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\vite.config.js", "JavaScript", 0, 0, -5, 0, 0, 0, 0, 0, 0, -1, -2, -8
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\package-lock.json", "JSON", 0, 0, 0, -3181, 0, 0, 0, 0, 0, 0, -1, -3182
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\package.json", "JSON", 0, 0, 0, -47, 0, 0, 0, 0, 0, 0, -1, -48
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\.prettierrc", "JSON", 0, 0, 0, -6, 0, 0, 0, 0, 0, 0, 0, -6
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\app\controllers\AdminAuthController.mjs", "JavaScript", 0, 0, -112, 0, 0, 0, 0, 0, 0, 0, -13, -125
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\app\controllers\AuthController.mjs", "JavaScript", 0, 0, -157, 0, 0, 0, 0, 0, 0, 0, -21, -178
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\app\controllers\CartsController.mjs", "JavaScript", 0, 0, -98, 0, 0, 0, 0, 0, 0, 0, -17, -115
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\app\controllers\CategorysController.mjs", "JavaScript", 0, 0, -147, 0, 0, 0, 0, 0, 0, 0, -9, -156
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\app\controllers\EmployeesController.mjs", "JavaScript", 0, 0, -192, 0, 0, 0, 0, 0, 0, 0, -20, -212
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\app\controllers\OrdersController.mjs", "JavaScript", 0, 0, -153, 0, 0, 0, 0, 0, 0, -3, -16, -172
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\app\controllers\ProductsController.mjs", "JavaScript", 0, 0, -191, 0, 0, 0, 0, 0, 0, 0, -19, -210
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\app\controllers\RoleController.mjs", "JavaScript", 0, 0, -113, 0, 0, 0, 0, 0, 0, 0, -8, -121
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\app\controllers\UsersController.mjs", "JavaScript", 0, 0, -187, 0, 0, 0, 0, 0, 0, 0, -17, -204
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\app\models\Carts.mjs", "JavaScript", 0, 0, -21, 0, 0, 0, 0, 0, 0, 0, -3, -24
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\app\models\Categorys.mjs", "JavaScript", 0, 0, -48, 0, 0, 0, 0, 0, 0, 0, -4, -52
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\app\models\DiscountCode.mjs", "JavaScript", 0, 0, -9, 0, 0, 0, 0, 0, 0, 0, -3, -12
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\app\models\Employees.mjs", "JavaScript", 0, 0, -108, 0, 0, 0, 0, 0, 0, 0, -7, -115
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\app\models\Orders.mjs", "JavaScript", 0, 0, -56, 0, 0, 0, 0, 0, 0, 0, -3, -59
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\app\models\Payment.mjs", "JavaScript", 0, 0, -34, 0, 0, 0, 0, 0, 0, 0, -3, -37
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\app\models\Products.mjs", "JavaScript", 0, 0, -89, 0, 0, 0, 0, 0, 0, 0, -4, -93
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\app\models\Roles.mjs", "JavaScript", 0, 0, -14, 0, 0, 0, 0, 0, 0, 0, -3, -17
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\app\models\Users.mjs", "JavaScript", 0, 0, -114, 0, 0, 0, 0, 0, 0, 0, -7, -121
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\config\cashbinConfig\cashbinConfig.conf", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, -8, 0, -4, -12
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\config\cloudinary\index.mjs", "JavaScript", 0, 0, -9, 0, 0, 0, 0, 0, 0, 0, -3, -12
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\config\database\index.mjs", "JavaScript", 0, 0, -17, 0, 0, 0, 0, 0, 0, 0, -3, -20
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\config\multer\index.mjs", "JavaScript", 0, 0, -4, 0, 0, 0, 0, 0, 0, 0, -3, -7
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\index.mjs", "JavaScript", 0, 0, -27, 0, 0, 0, 0, 0, 0, -5, -10, -42
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\middleware\auth.mjs", "JavaScript", 0, 0, -21, 0, 0, 0, 0, 0, 0, -2, -4, -27
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\middleware\cashbinMiddleware.mjs", "JavaScript", 0, 0, -26, 0, 0, 0, 0, 0, 0, 0, -6, -32
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\routes\adminAuthRouter.mjs", "JavaScript", 0, 0, -9, 0, 0, 0, 0, 0, 0, -3, -4, -16
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\routes\authRouter.mjs", "JavaScript", 0, 0, -10, 0, 0, 0, 0, 0, 0, -3, -4, -17
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\routes\cartRouter.mjs", "JavaScript", 0, 0, -9, 0, 0, 0, 0, 0, 0, -2, -5, -16
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\routes\categorysRouter.mjs", "JavaScript", 0, 0, -32, 0, 0, 0, 0, 0, 0, -3, -3, -38
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\routes\employeesRouter.mjs", "JavaScript", 0, 0, -13, 0, 0, 0, 0, 0, 0, -3, -4, -20
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\routes\index.mjs", "JavaScript", 0, 0, -21, 0, 0, 0, 0, 0, 0, -2, -6, -29
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\routes\ordersRouter.mjs", "JavaScript", 0, 0, -11, 0, 0, 0, 0, 0, 0, -2, -5, -18
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\routes\productsRouter.mjs", "JavaScript", 0, 0, -12, 0, 0, 0, 0, 0, 0, -2, -5, -19
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\routes\roleRouter.mjs", "JavaScript", 0, 0, -10, 0, 0, 0, 0, 0, 0, -3, -4, -17
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\routes\usersRouter.mjs", "JavaScript", 0, 0, -14, 0, 0, 0, 0, 0, 0, -3, -4, -21
"c:\xampp\htdocs\restaurants_php\README.md", "Markdown", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\xampp\htdocs\restaurants_php\client\.eslintrc.cjs", "JavaScript", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 1, 21
"c:\xampp\htdocs\restaurants_php\client\README.md", "Markdown", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9
"c:\xampp\htdocs\restaurants_php\client\index.html", "HTML", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"c:\xampp\htdocs\restaurants_php\client\package-lock.json", "JSON", 0, 0, 0, 12344, 0, 0, 0, 0, 0, 0, 1, 12345
"c:\xampp\htdocs\restaurants_php\client\package.json", "JSON", 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 1, 65
"c:\xampp\htdocs\restaurants_php\client\public\assets\icons\ic_flag_de.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"c:\xampp\htdocs\restaurants_php\client\public\assets\icons\ic_flag_en.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"c:\xampp\htdocs\restaurants_php\client\public\assets\icons\ic_flag_fr.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"c:\xampp\htdocs\restaurants_php\client\public\assets\icons\ic_notification_chat.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"c:\xampp\htdocs\restaurants_php\client\public\assets\icons\ic_notification_mail.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"c:\xampp\htdocs\restaurants_php\client\public\assets\icons\ic_notification_package.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"c:\xampp\htdocs\restaurants_php\client\public\assets\icons\ic_notification_shipping.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"c:\xampp\htdocs\restaurants_php\client\public\assets\icons\manage\ic_export.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"c:\xampp\htdocs\restaurants_php\client\public\assets\icons\manage\ic_upload.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"c:\xampp\htdocs\restaurants_php\client\public\assets\icons\navbar\ic_analytics.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 1, 9
"c:\xampp\htdocs\restaurants_php\client\public\assets\icons\navbar\ic_cart.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 1, 8
"c:\xampp\htdocs\restaurants_php\client\public\assets\icons\navbar\ic_disabled.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 1, 5
"c:\xampp\htdocs\restaurants_php\client\public\assets\icons\navbar\ic_lock.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 1, 5
"c:\xampp\htdocs\restaurants_php\client\public\assets\icons\navbar\ic_product.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"c:\xampp\htdocs\restaurants_php\client\public\assets\icons\navbar\ic_reservation.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"c:\xampp\htdocs\restaurants_php\client\public\assets\icons\navbar\ic_user.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 1, 5
"c:\xampp\htdocs\restaurants_php\client\public\assets\icons\product\ic_check.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"c:\xampp\htdocs\restaurants_php\client\public\assets\icons\service\ic_account.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 1, 35
"c:\xampp\htdocs\restaurants_php\client\public\assets\icons\service\ic_assurances.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 1, 34
"c:\xampp\htdocs\restaurants_php\client\public\assets\icons\service\ic_composable.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"c:\xampp\htdocs\restaurants_php\client\public\assets\icons\service\ic_delivery.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 1, 31
"c:\xampp\htdocs\restaurants_php\client\public\assets\icons\service\ic_developer.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"c:\xampp\htdocs\restaurants_php\client\public\assets\icons\service\ic_freeSupport.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"c:\xampp\htdocs\restaurants_php\client\public\assets\icons\service\ic_lightDark.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"c:\xampp\htdocs\restaurants_php\client\public\assets\icons\service\ic_package.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 1, 30
"c:\xampp\htdocs\restaurants_php\client\public\assets\icons\service\ic_payment.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 1, 34
"c:\xampp\htdocs\restaurants_php\client\public\assets\icons\service\ic_refund.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 1, 32
"c:\xampp\htdocs\restaurants_php\client\public\assets\icons\service\ic_theme.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"c:\xampp\htdocs\restaurants_php\client\public\assets\icons\service\ic_update.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"c:\xampp\htdocs\restaurants_php\client\public\assets\icons\shape-avatar.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"c:\xampp\htdocs\restaurants_php\client\public\assets\illustrations\illustration_404.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 1, 41
"c:\xampp\htdocs\restaurants_php\client\public\assets\illustrations\illustration_home.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"c:\xampp\htdocs\restaurants_php\client\public\assets\illustrations\illustration_login.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"c:\xampp\htdocs\restaurants_php\client\public\assets\illustrations\illustration_login_admin.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"c:\xampp\htdocs\restaurants_php\client\public\assets\illustrations\illustration_register.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"c:\xampp\htdocs\restaurants_php\client\public\assets\images\chooseFile.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"c:\xampp\htdocs\restaurants_php\client\public\assets\placeholder.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"c:\xampp\htdocs\restaurants_php\client\public\index.html", "HTML", 25, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9, 38
"c:\xampp\htdocs\restaurants_php\client\public\manifest.json", "JSON", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 1, 21
"c:\xampp\htdocs\restaurants_php\client\public\vite.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"c:\xampp\htdocs\restaurants_php\client\src\.prettierrc", "JSON", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 6
"c:\xampp\htdocs\restaurants_php\client\src\App.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 58, 0, 0, 0, 6, 3, 67
"c:\xampp\htdocs\restaurants_php\client\src\Components\Admin\DataTable\DataTable.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 32, 0, 0, 0, 2, 5, 39
"c:\xampp\htdocs\restaurants_php\client\src\Components\Admin\DataTable\index.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\restaurants_php\client\src\Components\Admin\ListItem\ListItem.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 155, 0, 0, 0, 4, 6, 165
"c:\xampp\htdocs\restaurants_php\client\src\Components\Admin\Title\Title.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 3, 16
"c:\xampp\htdocs\restaurants_php\client\src\Components\Admin\Title\index.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\restaurants_php\client\src\Components\Admin\chart\chart.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 2, 5
"c:\xampp\htdocs\restaurants_php\client\src\Components\Admin\chartsVisit\index.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5, 10
"c:\xampp\htdocs\restaurants_php\client\src\Components\Admin\chartsVisit\styles.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 51, 0, 0, 0, 5, 6, 62
"c:\xampp\htdocs\restaurants_php\client\src\Components\Admin\chartsVisit\useChart.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 162, 0, 0, 0, 23, 23, 208
"c:\xampp\htdocs\restaurants_php\client\src\Components\Admin\detailInfo\DetailCardAvatar.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 41, 0, 0, 0, 22, 1, 64
"c:\xampp\htdocs\restaurants_php\client\src\Components\Admin\detailInfo\DetailCardInfo.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 65, 0, 0, 0, 2, 4, 71
"c:\xampp\htdocs\restaurants_php\client\src\Components\Admin\detailInfo\index.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2
"c:\xampp\htdocs\restaurants_php\client\src\Components\Admin\severity-pill\severity-pill.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 7, 59
"c:\xampp\htdocs\restaurants_php\client\src\Components\FormDialog\FormDialogAddProduct.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 73, 0, 0, 0, 6, 10, 89
"c:\xampp\htdocs\restaurants_php\client\src\Components\FormDialog\FormDialogCategory.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 89, 0, 0, 0, 133, 5, 227
"c:\xampp\htdocs\restaurants_php\client\src\Components\FormDialog\FormDialogCustomer.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 75, 0, 0, 0, 3, 7, 85
"c:\xampp\htdocs\restaurants_php\client\src\Components\FormDialog\FormDialogEmployee.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 94, 0, 0, 0, 3, 6, 103
"c:\xampp\htdocs\restaurants_php\client\src\Components\FormDialog\FormDialogReservation.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 141, 0, 0, 0, 3, 8, 152
"c:\xampp\htdocs\restaurants_php\client\src\Components\FormDialog\FormDialogReview.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 208, 0, 0, 0, 3, 6, 217
"c:\xampp\htdocs\restaurants_php\client\src\Components\FormDialog\FormDialogTable.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 69, 0, 0, 0, 3, 7, 79
"c:\xampp\htdocs\restaurants_php\client\src\Components\Loader\Loader.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 3, 21
"c:\xampp\htdocs\restaurants_php\client\src\Components\Loader\Loader.module.css", "CSS", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 1, 17
"c:\xampp\htdocs\restaurants_php\client\src\Components\Loader\index.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\restaurants_php\client\src\Components\User\color-utils\ColorMultiPicker.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 36, 0, 0, 0, 3, 5, 44
"c:\xampp\htdocs\restaurants_php\client\src\Components\User\color-utils\ColorPreview.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 31, 0, 0, 0, 2, 7, 40
"c:\xampp\htdocs\restaurants_php\client\src\Components\User\color-utils\ColorSinglePicker.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 29, 0, 0, 0, 3, 6, 38
"c:\xampp\htdocs\restaurants_php\client\src\Components\User\color-utils\Icon.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 68, 0, 0, 0, 3, 7, 78
"c:\xampp\htdocs\restaurants_php\client\src\Components\User\color-utils\index.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"c:\xampp\htdocs\restaurants_php\client\src\Components\User\iconify\Iconify.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 13, 0, 0, 0, 3, 5, 21
"c:\xampp\htdocs\restaurants_php\client\src\Components\User\iconify\index.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\xampp\htdocs\restaurants_php\client\src\Components\User\label\Label.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 40, 0, 0, 0, 3, 9, 52
"c:\xampp\htdocs\restaurants_php\client\src\Components\User\label\index.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\xampp\htdocs\restaurants_php\client\src\Components\User\label\styles.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 58, 0, 0, 0, 7, 9, 74
"c:\xampp\htdocs\restaurants_php\client\src\Components\User\logo\Logo.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 6, 34
"c:\xampp\htdocs\restaurants_php\client\src\Components\User\logo\index.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\xampp\htdocs\restaurants_php\client\src\Components\User\nav-section\NavSection.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 44, 0, 0, 0, 4, 10, 58
"c:\xampp\htdocs\restaurants_php\client\src\Components\User\nav-section\index.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\xampp\htdocs\restaurants_php\client\src\Components\User\nav-section\styles.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 18, 0, 0, 0, 2, 4, 24
"c:\xampp\htdocs\restaurants_php\client\src\Components\User\scroll-to-top\ScrollToTop.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 5, 15
"c:\xampp\htdocs\restaurants_php\client\src\Components\User\scroll-to-top\index.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\xampp\htdocs\restaurants_php\client\src\Components\User\scrollbar\Scrollbar.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 27, 0, 0, 0, 3, 8, 38
"c:\xampp\htdocs\restaurants_php\client\src\Components\User\scrollbar\index.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\xampp\htdocs\restaurants_php\client\src\Components\User\scrollbar\styles.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 27, 0, 0, 0, 2, 4, 33
"c:\xampp\htdocs\restaurants_php\client\src\Components\User\svg-color\SvgColor.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 25, 0, 0, 0, 2, 5, 32
"c:\xampp\htdocs\restaurants_php\client\src\Components\User\svg-color\index.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\xampp\htdocs\restaurants_php\client\src\Contexts\AuthContext.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 14, 103
"c:\xampp\htdocs\restaurants_php\client\src\Contexts\CartContext.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 9, 69
"c:\xampp\htdocs\restaurants_php\client\src\Contexts\CategoryContext.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 111, 0, 0, 0, 4, 12, 127
"c:\xampp\htdocs\restaurants_php\client\src\Contexts\CommonContext.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 7, 29
"c:\xampp\htdocs\restaurants_php\client\src\Contexts\EmployeesContext.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 130, 0, 0, 0, 2, 15, 147
"c:\xampp\htdocs\restaurants_php\client\src\Contexts\OrderContext.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 12, 112
"c:\xampp\htdocs\restaurants_php\client\src\Contexts\PaymentContext.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 10, 74
"c:\xampp\htdocs\restaurants_php\client\src\Contexts\ProductsContext.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 158, 0, 0, 0, 5, 17, 180
"c:\xampp\htdocs\restaurants_php\client\src\Contexts\ReservationContext.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 9, 53
"c:\xampp\htdocs\restaurants_php\client\src\Contexts\ReviewContext.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 8, 54
